ID,Table,Column,Tags,ValueControl,Title,Description,UsedFor,Decimal,EnumValue,EnumList,VariableList,DateValue,Photo,URL,File,LastEditBy,LastEditOn,Name_en,Name_hi,Name_mr,ActionIcon
Q_C_02_NN,Farm_Irrigation,CropsWithTech,"QuestionPrompt , Farm_Irrigation , CropsWithTech",VariableList,What Crops are Grown with water saving practices,Questionnaire code: C.2.6,DisplayName & Options for Farm_Irrigation.CropsWithTech,,What Crops are Grown with water saving practices,"None , Carrot , Spinach , Brinjal , Onion , SweetPotato , LadyFinger , Chilly , Tomato , Cauliflower , Cabbage","None , Carrot , Spinach , Brinjal , Onion , SweetPotato , LadyFinger , Chilly , Tomato , Cauliflower , Cabbage",,,,,DevNoMi,08/10/2026 08:57:11,What Crops are Grown with water saving practices,जल संरक्षण पद्धतियों से कौन सी फसलें उगाई जाती हैं?,पाणी वाचवण्याच्या पद्धती वापरून कोणती पिके घेतली जातात?,
Q_C_02_00,LandUse,LandUse,"QuestionPrompt , LandUse , LandUse",Enum,Land use during,Questionnaire code: C.2,DisplayName & Options for LandUse.LandUse,,Land use during,,,,,,,DevNoMi,08/10/2026 08:57:11,Land use during,भूमि उपयोग के दौरान,जमिनीचा वापर दरम्यान,
Q_C_02_01,LandUsage,Months,"QuestionPrompt , LandUsage , Months",VariableList,Months,Questionnaire code: C.2.1,DisplayName & Options for LandUsage.Months,,Months,"Jun-Oct , Oct-Mar , Apr-June","Jun-Oct , Oct-Mar , Apr-June",,,,,DevNoMi,08/10/2026 08:57:11,Months,महीने,महिने,
Q_C_02_02,LandUsage,Area,"QuestionPrompt , LandUsage , Area",Enum,Area,Questionnaire code: C.2.2,DisplayName & Options for LandUsage.Area,,Area,,,,,,,DevNoMi,08/10/2026 08:57:11,Area,क्षेत्र,क्षेत्र,
Q_C_02_03,Farm_Irrigation,SourceX,"QuestionPrompt , Farm_Irrigation , SourceX",VariableList,Source of irrigation,Questionnaire code: C.2.3,DisplayName & Options for Farm_Irrigation.SourceX,,Source of irrigation,"Wells , Borewells , Nala , River , Canal , FarmPond , PaidBorewell , PaidWell , PaidTanker , Rainfed , None","Wells , Borewells , Nala , River , Canal , FarmPond , PaidBorewell , PaidWell , PaidTanker , Rainfed , None",,,,,DevNoMi,08/10/2026 08:57:11,Source of irrigation,सिंचाई का स्रोत,सिंचनाचा स्रोत,
Q_C_02_04,LandUsage,Availability,"QuestionPrompt , LandUsage , Availability",Enum,Water availability (in months),Questionnaire code: C.2.4,DisplayName & Options for LandUsage.Availability,,Water availability (in months),,,,,,,DevNoMi,08/10/2026 08:57:11,Water availability (in months),जल की उपलब्धता (महीनों में),पाण्याची उपलब्धता (महिन्यांमध्ये),
Q_C_02_05,LandUsage,Practices,"QuestionPrompt , LandUsage , Practices",VariableList,Water saving practices used,Questionnaire code: C.2.5,DisplayName & Options for LandUsage.Practices,,Water saving practices used,"MicroIrrigation , OnlyDrip , DripMulchin , Sprinkler , AlternateFurrow , None","MicroIrrigation , OnlyDrip , DripMulchin , Sprinkler , AlternateFurrow , None",,,,,DevNoMi,08/10/2026 08:57:11,Water saving practices used,जल संरक्षण पद्धतियों का उपयोग किया गया,पाणी वाचवण्याच्या पद्धती वापरल्या गेल्या,
Q_C_02_06,Farm_Irrigation,Vegetables,"QuestionPrompt , Farm_Irrigation , Vegetables",VariableList,Vegetables,Questionnaire code: C.2.6,DisplayName & Options for Farm_Irrigation.Vegetables,,Vegetables,"None , Carrot , Spinach , Brinjal , Onion , SweetPotato , LadyFinger , Chilly , Tomato , Cauliflower , Cabbage","None , Carrot , Spinach , Brinjal , Onion , SweetPotato , LadyFinger , Chilly , Tomato , Cauliflower , Cabbage",,,,,DevNoMi,08/10/2026 08:57:11,Vegetables,सब्ज़ियाँ,भाज्या,
Q_C_02_65,LandUsage,Crops,"QuestionPrompt , LandUsage , Crops",VariableList,Crops Jun-Oct,Questionnaire code: None,DisplayName & Options for LandUsage.Crops,,Crops Jun-Oct,"Wheat , WheatSeed , Maize , MaizeSeed , MakkaIntercrop , Barley , Cotton , Jowar , Castor , Spongeguard , Sesame , Groundnut , Linseed , Gram , GreenGram , PigeonPea , BlackGram , RedLentils , HorseGram , Moth , Waal , Chavali , Vatana","Wheat , WheatSeed , Maize , MaizeSeed , MakkaIntercrop , Barley , Cotton , Jowar , Castor , Spongeguard , Sesame , Groundnut , Linseed , Gram , GreenGram , PigeonPea , BlackGram , RedLentils , HorseGram , Moth , Waal , Chavali , Vatana",,,,,DevNoMi,08/10/2026 08:57:11,Crops Jun-Oct,फसलें जून-अक्टूबर,पिके जून-ऑक्टोबर,
Q_C_02_07,Farm_Irrigation,Crops,"QuestionPrompt , Farm_Irrigation , Crops",VariableList,Cereals and Lentils,Questionnaire code: C.2.7,DisplayName & Options for Farm_Irrigation.Crops,,Cereals and Lentils,"Paddy , Paddy with intercrop , Wheat , WheatSeed , Cotton , Cotton with intercrop , Soyabean , Soyabeab with intercrop , Jowar , Jowar with intercrop , Maize , Maize with intercrop , Kodo or Kodra , Vangi (Brinjal , Kaanda (Onion) , Sweet potato , Til (Sesame) , Alshi ( Linseed) , Wheat , WheatSeed , Maize , MaizeSeed , MakkaIntercrop , Barley , Cotton , Jowar , Castor , Spongeguard , Sesame , Groundnut , Linseed , Gram , GreenGram , PigeonPea , BlackGram , RedLentils , HorseGram , Moth , Waal , Chavali , Vatana","Paddy , Paddy with intercrop , Wheat , WheatSeed , Cotton , Cotton with intercrop , Soyabean , Soyabeab with intercrop , Jowar , Jowar with intercrop , Maize , Maize with intercrop , Kodo or Kodra , Vangi (Brinjal , Kaanda (Onion) , Sweet potato , Til (Sesame) , Alshi ( Linseed) , Wheat , WheatSeed , Maize , MaizeSeed , MakkaIntercrop , Barley , Cotton , Jowar , Castor , Spongeguard , Sesame , Groundnut , Linseed , Gram , GreenGram , PigeonPea , BlackGram , RedLentils , HorseGram , Moth , Waal , Chavali , Vatana",,,,,DevNoMi,08/10/2026 08:57:11,Cereals and Lentils,अनाज और दालें,धान्य आणि डाळी,
Q_E_00_00,Water_Usage,Wate Usage,"QuestionPrompt , Water_Usage , Wate Usage",Enum,Water Usages,Questionnaire code: E.0.0,DisplayName & Options for Water_Usage.Wate Usage,,Water Usages,,,,,,,DevNoMi,08/10/2026 08:57:11,Water Usages,जल उपयोग,पाण्याचा वापर,
Q_E_00_10,Water_Usage,Usagestype,"QuestionPrompt , Water_Usage , Usagestype",VariableList,Water Usage Type,Questionnaire code: None,DisplayName & Options for Water_Usage.Usagestype,,Water Usage Type,"Household , Drinking","Household , Drinking",,,,,DevNoMi,08/10/2026 08:57:11,Water Usage Type,जल उपयोग प्रकार,पाणी वापराचा प्रकार,
Q_E_01_00,Usage,HarvestingStructures,"QuestionPrompt , Usage , HarvestingStructures",VariableList,What is the main purpose of water harvesting structures?,Questionnaire code: E.1.0,DisplayName & Options for Usage.HarvestingStructures,,What is the main purpose of water harvesting structures?,"SRI , RG , RSE , RNO , DNT","SRI , RG , RSE , RNO , DNT",,,,,DevNoMi,08/10/2026 08:57:11,What is the main purpose of water harvesting structures?,जल संचयन संरचनाओं का मुख्य उद्देश्य क्या है?,जल संचयन संरचनांचा मुख्य उद्देश काय आहे?,
Q_E_01_01,Usage,WaterRecharge,"QuestionPrompt , Usage , WaterRecharge",VariableList,Which steps increase ground water recharge?,Questionnaire code: E.1.1,DisplayName & Options for Usage.WaterRecharge,,Which steps increase ground water recharge?,"DES , MFB , CWHS , DNT","DES , MFB , CWHS , DNT",,,,,DevNoMi,08/10/2026 08:57:11,Which steps increase ground water recharge?,कौन से कदम भूजल पुनर्भरण को बढ़ाते हैं?,कोणत्या उपायांमुळे भूजल पुनर्भरण वाढते?,
Q_E_01_02,Usage,SaveWater,"QuestionPrompt , Usage , SaveWater",VariableList,Which of the following practices save water?,Questionnaire code: E.1.2,DisplayName & Options for Usage.SaveWater,,Which of the following practices save water?,"MicroIrrigation , OnlyDrip , DripMulchin , Sprinkler , AlternateFurrow","MicroIrrigation , OnlyDrip , DripMulchin , Sprinkler , AlternateFurrow",,,,,DevNoMi,08/10/2026 08:57:11,Which of the following practices save water?,निम्नलिखित में से कौन से तरीके पानी बचाते हैं?,खालीलपैकी कोणत्या पद्धतींमुळे पाण्याची बचत होते?,
Q_E_01_03,Usage,DripMulching,"QuestionPrompt , Usage , DripMulching",VariableList,What are the benefits of drip and mulching?,Questionnaire code: E.1.3,DisplayName & Options for Usage.DripMulching,,What are the benefits of drip and mulching?,"SWTR , ICP , RCOP , DNT","SWTR , ICP , RCOP , DNT",,,,,DevNoMi,08/10/2026 08:57:11,What are the benefits of drip and mulching?,ड्रिप सिंचाई और मल्चिंग के क्या फायदे हैं?,ठिबक सिंचन आणि आच्छादनाचे फायदे काय आहेत?,
Q_E_01_04,Water_Usage,WaterUse,"QuestionPrompt , Water_Usage , WaterUse",VariableList,Which sources of water you use?,Questionnaire code: E.1.4,DisplayName & Options for Water_Usage.WaterUse,,Which sources of water you use?,"Wells , Borewell , Handpump , Piped water , WaterATM , RO Plant , Bring water from wells/borewells at the farm , Water from water tanker","Wells , Borewell , Handpump , Piped water , WaterATM , RO Plant , Bring water from wells/borewells at the farm , Water from water tanker",,,,,DevNoMi,08/10/2026 08:57:11,Which sources of water you use?,आप पानी के किन स्रोतों का उपयोग करते हैं?,तुम्ही पाण्याचे कोणते स्रोत वापरता?,
Q_E_01_05,Water_Usage,WaterAvailability,"QuestionPrompt , Water_Usage , WaterAvailability",VariableList,Water availability for each source,Questionnaire code: E.1.5,DisplayName & Options for Water_Usage.WaterAvailability,,Water availability for each source,"SFER , AIMO , SMOTY","SFER , AIMO , SMOTY",,,,,DevNoMi,08/10/2026 08:57:11,Water availability for each source,प्रत्येक स्रोत के लिए जल की उपलब्धता,प्रत्येक स्रोतासाठी पाण्याची उपलब्धता,
Q_E_01_06,Water_Usage,MonthWaterAvilable,"QuestionPrompt , Water_Usage , MonthWaterAvilable",VariableList,In which months water is scarce,Questionnaire code: E.1.6,DisplayName & Options for Water_Usage.MonthWaterAvilable,,In which months water is scarce,"Jan , Feb , Mar , Apr , May , Jun , Jul , Aug , Sep , Oct , Nov , Dec","Jan , Feb , Mar , Apr , May , Jun , Jul , Aug , Sep , Oct , Nov , Dec",,,,,DevNoMi,08/10/2026 08:57:11,In which months water is scarce,किन महीनों में पानी की कमी रहती है?,कोणत्या महिन्यांत पाण्याची टंचाई असते,
Q_E_01_07,Water_Usage,WaterQuality,"QuestionPrompt , Water_Usage , WaterQuality",VariableList,Water quality for each source,Questionnaire code: E.1.7,DisplayName & Options for Water_Usage.WaterQuality,,Water quality for each source,"Sweet , Salty , FMW , NMW","Sweet , Salty , FMW , NMW",,,,,DevNoMi,08/10/2026 08:57:11,Water quality for each source,प्रत्येक स्रोत के लिए जल की गुणवत्ता,प्रत्येक स्रोतासाठी पाण्याची गुणवत्ता,
Q_E_01_08,Water_Usage,Payment ,"QuestionPrompt , Water_Usage , Payment ",Enum,Monthly Payment for each source,Questionnaire code: E.1.8,DisplayName & Options for Water_Usage.Payment ,,Monthly Payment for each source,,,,,,,DevNoMi,08/10/2026 08:57:11,Monthly Payment for each source,प्रत्येक स्रोत के लिए मासिक भुगतान,प्रत्येक स्रोतासाठी मासिक पेमेंट,
Q_E_01_09,Water_Usage,AverageDistance,"QuestionPrompt , Water_Usage , AverageDistance",VariableList,Average distance from each source,Questionnaire code: E.1.9,DisplayName & Options for Water_Usage.AverageDistance,,Average distance from each source,"100Met , 200Met , 500Met , 1Km , MoreThen1Km","100Met , 200Met , 500Met , 1Km , MoreThen1Km",,,,,DevNoMi,08/10/2026 08:57:11,Average distance from each source,प्रत्येक स्रोत से औसत दूरी,प्रत्येक स्रोतापासून सरासरी अंतर,
Q_F_01_00,Water_Info,WaterUse,"QuestionPrompt , Water_Info , WaterUse",VariableList,Do you use water from water ATM?,Questionnaire code: F.1.00,DisplayName & Options for Water_Info.WaterUse,,Do you use water from water ATM?,"ATMa , ATMb , ATMc , ATMd , ATMe","ATMa , ATMb , ATMc , ATMd , ATMe",,,,,DevNoMi,08/10/2026 08:57:11,Do you use water from water ATM?,क्या आप वाटर एटीएम से पानी का उपयोग करते हैं?,तुम्ही वॉटर एटीएममधील पाणी वापरता का?,
Q_F_01_01,Water_Usage,WaterAvailability,"QuestionPrompt , Water_Usage , WaterAvailability",Enum,How much do you pay every month for water ATM?,Questionnaire code: F.1.01,DisplayName & Options for Water_Usage.WaterAvailability,,How much do you pay every month for water ATM?,,,,,,,DevNoMi,08/10/2026 08:57:11,How much do you pay every month for water ATM?,आप वाटर एटीएम के लिए हर महीने कितना भुगतान करते हैं?,तुम्ही वॉटर एटीएमसाठी दरमहा किती पैसे देता?,
Q_F_01_02,Water_Info,HowFarATM,"QuestionPrompt , Water_Info , HowFarATM",VariableList,How far is Water ATM from your house? ,Questionnaire code: F.1.02,DisplayName & Options for Water_Info.HowFarATM,,How far is Water ATM from your house? ,"100Met , 200Met , 500Met , 1Km , MoreThen1Km","100Met , 200Met , 500Met , 1Km , MoreThen1Km",,,,,DevNoMi,08/10/2026 08:57:11,How far is Water ATM from your house? ,आपके घर से वाटर एटीएम कितनी दूर है?,तुमच्या घरापासून वॉटर एटीएम किती दूर आहे?,
Q_F_01_03,Water_Info,ATM_Feedback,"QuestionPrompt , Water_Info , ATM_Feedback",VariableList,What is your feedback on water from Water ATM?,Questionnaire code: F.1.03,DisplayName & Options for Water_Info.ATM_Feedback,,What is your feedback on water from Water ATM?,"6A , 6B , 6C , 6D , 6E , 6F , 6G , 6H , 6I , 6J","6A , 6B , 6C , 6D , 6E , 6F , 6G , 6H , 6I , 6J",,,,,DevNoMi,08/10/2026 08:57:11,What is your feedback on water from Water ATM?,वाटर एटीएम से मिलने वाले पानी के बारे में आपकी क्या राय है?,वॉटर एटीएममधून मिळणाऱ्या पाण्याबद्दल तुमचा अभिप्राय काय आहे?,
Q_F_01_04,Livestock,OwnLivestock,"QuestionPrompt , Livestock , OwnLivestock",Enum,Do you own livestock?,Questionnaire code: F.1.04,DisplayName & Options for Livestock.OwnLivestock,,Do you own livestock?,,,,,,,DevNoMi,08/10/2026 08:57:11,Do you own livestock?,क्या आपके पास पशुधन है?,तुमच्याकडे पशुधन आहे का?,
Q_F_01_15,Water_Usage,Livestocks,"QuestionPrompt , Water_Usage , Livestocks",Enum,"If yes, Type and number of livestock:",Questionnaire code: F.1.05,DisplayName & Options for Water_Usage.Livestocks,,"If yes, Type and number of livestock:",,,,,,,DevNoMi,08/10/2026 08:57:11,"If yes, Type and number of livestock:","यदि हां, तो पशुधन का प्रकार और संख्या:","होय असल्यास, पशुधनाचा प्रकार आणि संख्या:",
Q_F_01_05,Water_Livestock,Animal,"QuestionPrompt , Water_Livestock , Animal",VariableList,Type of Livestock,Questionnaire code: F.1.05,DisplayName & Options for Water_Livestock.Animal,,Type of Livestock,"Cows , Ox , Buffaloes , Goats , Sheep , Poultry , Pigs , Other","Cows , Ox , Buffaloes , Goats , Sheep , Poultry , Pigs , Other",,,,,DevNoMi,08/10/2026 08:57:11,Type of Livestock,पशुधन का प्रकार,पशुधनाचा प्रकार,
Q_F_01_10,Water_Usage,Count,"QuestionPrompt , Water_Usage , Count",Enum,Count of LIvestock,Questionnaire code: F.1.05,DisplayName & Options for Water_Usage.Count,,Count of LIvestock,,,,,,,DevNoMi,08/10/2026 08:57:11,Count of LIvestock,पशुधन की गणना,पशुधनाची संख्या,
Q_F_01_06,Livestock,SourceOfWater,"QuestionPrompt , Livestock , SourceOfWater",VariableList,"If you have livestock, what is the source of water for livestock? ",Questionnaire code: F.1.06,DisplayName & Options for Livestock.SourceOfWater,,"If you have livestock, what is the source of water for livestock? ","Wells , Borewells , Handpump , Piped water , Nala , River , Canal , FarmPond , PaidBorewell , PaidWell , PaidTanker , Rainfed , None","Wells , Borewells , Handpump , Piped water , Nala , River , Canal , FarmPond , PaidBorewell , PaidWell , PaidTanker , Rainfed , None",,,,,DevNoMi,08/10/2026 08:57:11,"If you have livestock, what is the source of water for livestock? ","यदि आपके पास पशुधन है, तो उनके लिए पानी का स्रोत क्या है?","तुमच्याकडे पशुधन असल्यास, त्यांच्या पाण्याचा स्रोत काय आहे?",
Q_F_01_07,Livestock,WaterChallenges,"QuestionPrompt , Livestock , WaterChallenges",VariableList,"During water scarcity, what challenges have you faced?",Questionnaire code: F.1.07,DisplayName & Options for Livestock.WaterChallenges,,"During water scarcity, what challenges have you faced?","Reducedmilkproduction , Insufficientfodder , Pooranimalhealth , Migration/sellinganimals , Extratimefetchingwater","Reducedmilkproduction , Insufficientfodder , Pooranimalhealth , Migration/sellinganimals , Extratimefetchingwater",,,,,DevNoMi,08/10/2026 08:57:11,"During water scarcity, what challenges have you faced?",जल संकट के दौरान आपको किन चुनौतियों का सामना करना पड़ा?,पाण्याच्या टंचाईच्या काळात तुम्हाला कोणत्या आव्हानांचा सामना करावा लागला आहे?,
Q_F_01_08,Livestock,TheReasons,"QuestionPrompt , Livestock , TheReasons",VariableList,"If no Livestock, what are the reasons?",Questionnaire code: F.1.08,DisplayName & Options for Livestock.TheReasons,,"If no Livestock, what are the reasons?","NoAnimalRearing , NoSpaceHome , NoKnowledgeAnimalRearing , NoSufficientWater , NoProvideFodder , WildAttack","NoAnimalRearing , NoSpaceHome , NoKnowledgeAnimalRearing , NoSufficientWater , NoProvideFodder , WildAttack",,,,,DevNoMi,08/10/2026 08:57:11,"If no Livestock, what are the reasons?","यदि आपके पास पशुधन नहीं है, तो इसके क्या कारण हैं?","पशुधन नसल्यास, त्याची कारणे काय आहेत?",
Q_Farm_Irrigation,Farm Irrigation,,"QuestionPrompt , Farm Irrigation , None",Enum,Land use,Questionnaire code: None,DisplayName & Options for Farm Irrigation.None,,Land use,,,,,,,DevNoMi,08/10/2026 08:57:11,Land use,भूमि उपयोग,जमिनीचा वापर,
Q_CL_01_00,Collective,WaterGroup,"QuestionPrompt , Collective , WaterGroup",VariableList,Does your village have a water user group to manage water source?,Questionnaire code: None,DisplayName & Options for Collective.WaterGroup,,Does your village have a water user group to manage water source?,"None , Wells , Borewells , Nala , River , Canal , FarmPond","None , Wells , Borewells , Nala , River , Canal , FarmPond",,,,,DevNoMi,08/10/2026 08:57:11,Does your village have a water user group to manage water source?,क्या आपके गांव में जल स्रोतों के प्रबंधन के लिए कोई जल उपयोगकर्ता समूह है?,तुमच्या गावात पाण्याच्या स्रोताचे व्यवस्थापन करण्यासाठी जल वापरकर्ता गट आहे का?,
Q_CL_02_00,Collective,GroupMember,"QuestionPrompt , Collective , GroupMember",Enum,Are you a member of the water user group?,Questionnaire code: None,DisplayName & Options for Collective.GroupMember,,Are you a member of the water user group?,,,,,,,DevNoMi,08/10/2026 08:57:11,Are you a member of the water user group?,क्या आप जल उपयोगकर्ता समूह के सदस्य हैं?,तुम्ही पाणी वापरकर्ता गटाचे सदस्य आहात का?,
Q_CL_03_00,Collective,GroupMeeting,"QuestionPrompt , Collective , GroupMeeting",VariableList,Do you attend meetings of water user group?,Questionnaire code: None,DisplayName & Options for Collective.GroupMeeting,,Do you attend meetings of water user group?,"Sometimes , Regularly , NoMeetings , DontMeetings","Sometimes , Regularly , NoMeetings , DontMeetings",,,,,DevNoMi,08/10/2026 08:57:11,Do you attend meetings of water user group?,क्या आप जल उपयोगकर्ता समूह की बैठकों में भाग लेते हैं?,तुम्ही पाणी वापरकर्ता गटाच्या बैठकांना उपस्थित राहता का?,
Q_CL_04_00,Collective,GroupFunctions,"QuestionPrompt , Collective , GroupFunctions",VariableList,What are the functions of water user group?,Questionnaire code: None,DisplayName & Options for Collective.GroupFunctions,,What are the functions of water user group?,"ManagesDistribution , FormsRules , ImposesFees , NoFunction","ManagesDistribution , FormsRules , ImposesFees , NoFunction",,,,,DevNoMi,08/10/2026 08:57:11,What are the functions of water user group?,जल उपयोगकर्ता समूह के कार्य क्या हैं?,जल वापरकर्ता गटाची कार्ये कोणती आहेत?,
Q_CL_05_00,Collective,AnnualFees,"QuestionPrompt , Collective , AnnualFees",Enum,what is the annual fees?,Questionnaire code: None,DisplayName & Options for Collective.AnnualFees,,what is the annual fees?,,,,,,,DevNoMi,08/10/2026 08:57:11,what is the annual fees?,वार्षिक शुल्क कितना है?,वार्षिक शुल्क किती आहे?,
Q_Efforts_Scheme,Efforts,Scheme,"QuestionPrompt , Efforts , Scheme",VariableList,Govt schemes support,Questionnaire code: None,DisplayName & Options for Efforts.Scheme,,Govt schemes support,"None , NREGA/MREGS , SwavlambanYojna , MundaKrishi , RashtriyaVikas","None , NREGA/MREGS , SwavlambanYojna , MundaKrishi , RashtriyaVikas",,,,,DevNoMi,08/10/2026 08:57:11,Govt schemes support,सरकारी योजनाओं का समर्थन,सरकारी योजनांचा पाठिंबा,
Q_Efforts_Benifits,Efforts,Benifits,"QuestionPrompt , Efforts , Benifits",Enum,What is the Benifits,Questionnaire code: None,DisplayName & Options for Efforts.Benifits,,What is the Benifits,,,,,,,DevNoMi,08/10/2026 08:57:11,What is the Benifits,इसके क्या फायदे हैं?,फायदे काय आहेत?,
Q_AnyEfforts,Efforts,AnyEfforts,"QuestionPrompt , Efforts , AnyEfforts",Enum,Any Efforts made on Irrigation structures?,Questionnaire code: None,DisplayName & Options for Efforts.AnyEfforts,,Any Efforts made on Irrigation structures?,,,,,,,DevNoMi,08/10/2026 08:57:11,Any Efforts made on Irrigation structures?,क्या सिंचाई संरचनाओं पर कोई प्रयास किए गए हैं?,सिंचन संरचनांबाबत काही प्रयत्न केले आहेत का?,
Q_ListEfforts,,,"QuestionPrompt , None , None",Enum,List all the Irrigation structures below,Questionnaire code: None,DisplayName & Options for None.None,,List all the Irrigation structures below,,,,,,,DevNoMi,08/10/2026 08:57:11,List all the Irrigation structures below,नीचे सभी सिंचाई संरचनाओं की सूची बनाएं,खाली सर्व सिंचन संरचनांची यादी करा.,
ACT_Farm,Survey,ActionGrid,"UI , Navigation , ActionGrid",Enum,Action Button: Farm,Farm Details Sub-module,Inline Action Grid Button for Farm,,Farm,,,,,,,DevNoMi,08/10/2026 08:57:11,Farm,Farm,Farm,🚜
ACT_Household,Survey,ActionGrid,"UI , Navigation , ActionGrid",Enum,Action Button: Household,Household Details Sub-module,Inline Action Grid Button for Household,,Household,,,,,,,DevNoMi,08/10/2026 08:57:11,Household,Household,Household,🏠
ACT_WaterATM,Survey,ActionGrid,"UI , Navigation , ActionGrid",Enum,Action Button: WaterATM,Water & Irrigation Sub-module,Inline Action Grid Button for WaterATM,,WaterATM,,,,,,,DevNoMi,08/10/2026 08:57:11,WaterATM,WaterATM,WaterATM,💧
ACT_Livestock,Survey,ActionGrid,"UI , Navigation , ActionGrid",Enum,Action Button: Livestock,Livestock Sub-module,Inline Action Grid Button for Livestock,,Livestock,,,,,,,DevNoMi,08/10/2026 08:57:11,Livestock,Livestock,Livestock,🐄
ACT_Collective,Survey,ActionGrid,"UI , Navigation , ActionGrid",Enum,Action Button: Collective,Collectives Sub-module,Inline Action Grid Button for Collective,,Collective,,,,,,,DevNoMi,08/10/2026 08:57:11,Collective,Collective,Collective,🐷
ACT_Efforts,Survey,ActionGrid,"UI , Navigation , ActionGrid",Enum,Action Button: Efforts,Efforts Sub-module,Inline Action Grid Button for Efforts,,Efforts,,,,,,,DevNoMi,08/10/2026 08:57:11,Efforts,Efforts,Efforts,⛰️
ACT_Complete,Survey,ActionGrid,"UI , Navigation , ActionGrid",Enum,Action Button: Complete,Mark Survey Complete Action,Inline Action Grid Button for Complete,,Complete,,,,,,,DevNoMi,08/10/2026 08:57:11,Complete,Complete,Complete,🟢
